摘,zhāi,to borrow; to pick (flowers, fruit etc); to pluck; to remove; to select; to take; to take off (glasses, hat etc)
避免,bìmiǎn,to avert; to avoid; to prevent; to refrain from
光滑,guānghuá,glossy; sleek; smooth
胶水,jiāoshuǐ,glue
作文,zuòwén,composition (student essay); to write an essay
营养,yíngyǎng,nourishment; nutrition
集体,jítǐ,a group; a team; as a group; collective (decision); en masse; joint (effort)
直,Zhí,Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God
直,zhí,(indicates continuing motion or action); fair and reasonable; frank; straight; straightforward; to straighten; vertical; vertical downward stroke in Chinese characters
兑换,duìhuàn,to convert; to exchange
勤奋,qínfèn,diligent; hardworking
学历,xuélì,academic qualifications; educational background
怀孕,huáiyùn,gestation; pregnancy; pregnant; to have conceived
欣赏,xīnshǎng,to appreciate; to enjoy; to admire
培养,péiyǎng,culture (biology); education; fostering; to breed; to cultivate; to educate; to foster; to groom (for a position); to nurture
整齐,zhěngqí,even; neat; orderly; tidy
洞,dòng,cave; hole; zero (unambiguous spoken form when spelling out numbers)
宝贵,bǎoguì,precious; to set store by; to treasure; to value; valuable
人生,rénshēng,life (one's time on earth)
人民币,rénmínbì,Chinese Yuan (CNY); Renminbi (RMB)
公寓,gōngyù,apartment building; block of flats
振动,zhèndòng,to shake; to vibrate; vibration
煮,zhǔ,to boil; to cook
成熟,chéngshú,mature; ripe; to mature; to ripen
宣传,xuānchuán,propaganda; to disseminate; to give publicity to
断,duàn,decidedly; definitely; to break; to cut off; to give up or abstain from sth; to judge; to snap
交换,jiāohuàn,commutative (math); to commute; to exchange; to swap; to switch (telecom)
数,shǔ,to count; to count as; to regard as; to enumerate; to list
数,shù,number; figure; several; a few
数,shuò,(literary) frequently; repeatedly
总统,zǒngtǒng,president (of a country)
未来,wèilái,approaching; coming; future; pending; tomorrow
押金,yājīn,deposit; down payment
建筑,jiànzhù,building; to construct
合理,hélǐ,rational; reasonable; sensible; fair
追求,zhuīqiú,to pursue (a goal etc) stubbornly; to seek after; to woo
自豪,zìháo,proud (of one's achievements etc)
面对,miànduì,to face; to confront
义务,yìwù,duty; obligation; volunteer (work etc)
系,xì,department; faculty; system
系,xì,to be (literary); to bind; to connect; to relate to; to tie up
系,jì,to button up; to fasten; to tie
系,xì,to arrest; to connect; to worry
游览,yóulǎn,to go sightseeing; to tour; to visit
资源,Zīyuán,Ziyuan county in Guilin 桂林[Gui4 lin2], Guangxi
资源,zīyuán,natural resource (such as water or minerals); resource (such as manpower or tourism)
大型,dàxíng,large; large-scale
期间,qījiān,period; period of time; time; time period
好客,hàokè,friendly; hospitable; hospitality; to enjoy having guests; to treat guests well
提纲,tígāng,notes; outline; synopsis
硬,yìng,(fig.) strong; firm; (of food) filling; substantial; good (quality); able (person); hard; stiff; solid; laboriously; with great difficulty; resolutely; uncompromisingly
严肃,yánsù,earnest; grave; serious; severe; solemn
主持,zhǔchí,(TV) anchor; to host (a TV or radio program etc); to manage or direct; to preside over; to stand for (justice etc); to take charge of; to uphold
节省,jiéshěng,saving; to cut down on; to save; to use sparingly
柜台,guìtái,(of markets, medicines etc) OTC (over-the-counter); bar; front desk; sales counter
卧室,wòshì,bedroom
标志,biāozhì,logo; mark; sign; symbol; to indicate; to mark; to symbolize
雾,wù,fog; mist
及格,jígé,to meet a minimum standard; to pass an exam or a test
轻视,qīngshì,contempt; contemptuous; scornful; to despise; to scorn
业务,yèwù,business; professional work; service
活跃,huóyuè,active; excited; lively; to brighten up; to enliven
公元,gōngyuán,AD (Anno Domini); CE (Common Era); Christian Era
结论,jiélùn,conclusion; to conclude; to reach a verdict; verdict
套,tào,(fig.) to fish for; bend (of a river or mountain range, in place names); classifier for sets, collections; cover; formula; harness; loop of rope; sheath; tau (Greek letter Ττ); to copy; to cover; to encase; to interleave; to model after; to obtain slyly; to overlap
位于,wèiyú,to be located at; to be situated at; to lie
蝴蝶,húdié,butterfly
巨大,jùdà,enormous; gigantic; huge; immense; tremendous; very large
数码,shùmǎ,amount; digital; figures; number; numerals; numerical code
期待,qīdài,expectation; to await; to look forward to
招待,zhāodài,to hold a reception; to offer hospitality; to entertain (guests); to serve (customers)
平均,píngjūn,average; on average; evenly; in equal proportions
单独,dāndú,alone; by oneself; on one's own
私人,sīrén,a member of one's clique; interpersonal; personal; private; sb with whom one has a close personal relationship
恨,hèn,to hate; to regret
牙齿,yáchǐ,dental; tooth
纷纷,fēnfēn,continuously; diverse; in profusion; in succession; numerous and confused; one after another; one by one; pell-mell
对比,duìbǐ,contrast; ratio; to contrast
醉,zuì,intoxicated
日常,rìcháng,day-to-day; daily; everyday
对象,duìxiàng,partner; boyfriend; girlfriend; target; object
当地,dāngdì,local
总共,zǒnggòng,altogether; in sum; in all; in total
金属,jīnshǔ,metal
启发,qǐfā,enlightenment; motivation; revelation; to enlighten; to explain (a text etc); to stimulate (a mental attitude)
秘书,mìshū,secretary
制度,zhìdù,institution; system (e.g. political, adminstrative etc)
青,qīng,black; blue; green; young (of people); youth
可怕,kěpà,awful; dreadful; fearful; formidable; frightful; hideous; horrible; scary; terrible; terribly
捐,juān,(bound form) tax; levy; to contribute; to donate; to relinquish; to abandon
胃口,wèikǒu,appetite; liking
手续,shǒuxù,formalities; procedure
激烈,jīliè,(of a course of action) drastic; (of an expression of opinion) impassioned; (of competition or fighting) intense; (of pain) acute; extreme; fierce; vehement
成长,chéngzhǎng,growth; to grow; to mature
秩序,zhìxù,order (orderly); order (sequence); social order; the state (of society)
病毒,bìngdú,virus
颗,kē,classifier for small spheres, pearls, corn grains, teeth, hearts, satellites etc
发明,fāmíng,an invention; to invent
馒头,mántou,steamed bread; steamed bun; steamed roll
思考,sīkǎo,to ponder over; to reflect on
问候,wènhòu,(fig.) (coll.) to make offensive reference to (somebody dear to the person to whom one is speaking); to give one's respects; to send a greeting
遗憾,yíhàn,regret; to be sorry that; to regret
行人,xíngrén,official responsible for arranging audiences with the emperor; passer-by; pedestrian; traveler on foot
签,qiān,label; small wood sliver; tag
签,qiān,to sign one's name; to write brief comments on a document; visa
等于,děngyú,to be tantamount to; to equal
日用品,rìyòngpǐn,articles for daily use
夸张,kuāzhāng,(coll.) excessive; exaggerated; hyperbole; outrageous; overstated; ridiculous; to exaggerate
平等,píngděng,equal; equality
匹,pī,mate; one of a pair
匹,pǐ,classifier for cloth: bolt
匹,pǐ,classifier for cloth: bolt; classifier for horses, mules etc; horsepower; ordinary person
伟大,wěidà,huge; great; grand; worthy of the greatest admiration; important (contribution etc)
执照,zhízhào,license; permit
相对,xiāngduì,counterpart; opposite; relative; relatively; to oppose; to resist; vis-a-vis
面积,miànjī,area (of a floor, piece of land etc); surface area; tract of land
观察,guānchá,to observe; to watch; to survey
人类,rénlèi,human race; humanity; mankind
幻想,huànxiǎng,delusion; fantasy
限制,xiànzhì,limit; restriction; to confine; to limit; to restrict
观念,guānniàn,concept; general impressions; ideology; notion; sense; thought; views
舅舅,jiùjiu,maternal uncle (informal); mother's brother
休闲,xiūxián,idle; leisure; not working; relaxation; to enjoy leisure; to lie fallow
地毯,dìtǎn,carpet; rug
商品,shāngpǐn,commodity; goods; merchandise
记录,jìlù,note-taker; record (in sports etc); record (written account); to record
称赞,chēngzàn,to acclaim; to commend; to compliment; to praise
姥姥,lǎolao,(coll.) mother's mother; maternal grandmother
疼爱,téngài,to love dearly
名胜古迹,míngshènggǔjì,historical sites and scenic spots
措施,cuòshī,measure; step
救,jiù,to assist; to rescue; to save
相似,xiāngsì,similar; alike
存在,cúnzài,existence; to be; to exist
冰激凌,bīngjīlíng,ice cream
酱油,jiàngyóu,soy sauce
主题,zhǔtí,subject; theme
迟早,chízǎo,sooner or later
夸,kuā,to boast; to exaggerate; to praise
善良,shànliáng,good and honest; kindhearted
小气,xiǎoqì,miserly; narrow-minded; petty; stingy
借口,jièkǒu,excuse; pretext; to use as an excuse
地区,dìqū,area; as suffix to city name, means prefecture or county (area administered by a prefecture-level city or, county-level city); district (not necessarily formal administrative unit); local; region; regional
平,píng,calm; equal; flat; level; peaceful; to draw (score); to tie (make the same score)
沟通,gōutōng,to communicate; to join; to connect; to link up
形容,xíngróng,(literary) countenance; appearance; to describe
亿,yì,100 million
规矩,guīju,customs; fig. established standard; fig. upright and honest; lit. compass and set square; practices; rule; well-behaved
达到,dádào,to reach; to achieve; to attain
主人,zhǔrén,host; master; owner
围巾,wéijīn,scarf; shawl
形状,xíngzhuàng,form; shape
木头,mùtou,blockhead; log (of wood, timber etc); slow-witted
词汇,cíhuì,list of words (e.g. for language teaching purposes); vocabulary; word
完整,wánzhěng,complete; intact
成分,chéngfèn,composition; ingredient; element; component; one's social status
摄影,shèyǐng,photography; to shoot (a movie); to take a photograph
沙滩,shātān,beach; sandy shore
显示,xiǎnshì,to demonstrate; to display; to illustrate; to show
犹豫,yóuyù,to hesitate
正,zhēng,first month of the lunar year
正,zhèng,(math.) positive; exactly; just (at that time); main; principal; proper; right (in that place); straight; to correct; to rectify; upright
靠,kào,to come near to; to depend on; to fuck (vulgar); to lean against or on; to stand by the side of; to trust; traditional military costume drama where the performers wear armor (old)
梦想,mèngxiǎng,(fig.) to dream of; dream
独立,dúlì,independence; independent; to stand alone
歪,wǎi,to sprain (one's ankle) (Tw)
歪,wāi,(coll.) to lie on one's side; askew; at a crooked angle; devious; noxious
脖子,bózi,neck
池塘,chítáng,pond; pool
理论,lǐlùn,theory; to argue; to take notice of
翅膀,chìbǎng,wing
行动,xíngdòng,action; mobile; operation; to move about
骂,mà,to abuse; to curse; to scold
对手,duìshǒu,(well-matched) adversary; competitor; match; opponent; rival
温柔,wēnróu,gentle and soft; tender; sweet (commonly used to describe a girl or woman)
明星,míngxīng,star; celebrity
装饰,zhuāngshì,decoration; decorative; ornamental; to decorate
学术,xuéshù,academic; learning; science
油炸,yóuzhá,to deep fry
灰心,huīxīn,to be discouraged; to lose heart
鼓掌,gǔzhǎng,to applaud; to clap
必然,bìrán,certain; inevitable; necessity
陆地,lùdì,dry land (as opposed to the sea)
摔倒,shuāidǎo,to fall down; to slip and fall; to throw sb to the ground
刺激,cìjī,irritant; to provoke; to irritate; to upset; to stimulate; to excite
拐弯,guǎiwān,fig. a new direction; to go round a curve; to turn a corner
睁,zhēng,to open (one's eyes)
控制,kòngzhì,to control
出色,chūsè,remarkable; outstanding
透明,tòumíng,(fig.) transparent; open to scrutiny; transparent
天空,tiānkōng,sky
夹子,jiāzi,clamp; clip; folder; tongs; wallet
桃,táo,peach
闯,chuǎng,to break through; to charge; to dash; to rush; to temper oneself (through battling hardships)
状况,zhuàngkuàng,condition; state; situation
体贴,tǐtiē,considerate (of other people's needs)
总之,zǒngzhī,in a word; in brief; in short
资格,zīgé,qualifications; seniority
太极拳,tàijíquán,a martial art; shadowboxing or Taiji, T'aichi or T'aichichuan; traditional form of physical exercise or relaxation
落后,luòhòu,backward; to fall behind; to lag (in technology etc); to retrogress
辅导,fǔdǎo,to coach; to counsel; to give guidance; to mentor; to tutor
机器,jīqì,machine
逃,táo,to escape; to flee; to run away
欠,qiàn,(bound form) yawn; (literary) to be deficient in; to lack; to owe; to raise slightly (a part of one's body)
紧急,jǐnjí,emergency; urgent
接待,jiēdài,to receive; to entertain; to host (guests, visitors or clients)
退步,tuìbù,backward step; fallback; leeway; room to maneuver; setback; to do less well than before; to make a concession
熬夜,áoyè,to stay up late or all night
说服,shuōfú,to convince; to persuade; to talk sb over
治疗,zhìliáo,medical treatment; therapy; to treat (an illness)
钢铁,gāngtiě,steel
事物,shìwù,thing; object
嘉宾,jiābīn,esteemed guest; guest (on a show); honored guest
媒体,méitǐ,media, esp. news media
丝毫,sīháo,a bit; the slightest amount or degree
综合,zōnghé,composite; comprehensive; mixed; synthesized; to integrate; to sum up; to synthesize
近代,jìndài,(in the context of Chinese history) the period from the Opium Wars until the May 4th Movement (mid-19th century to 1919); capitalist times (pre-1949); modern times, excluding recent decades; the not-very-distant past
骨头,gǔtou,bitterness; bone; moral character
道德,dàodé,ethics; morality; virtue
非,fēi,(coll.) to insist on; simply must; non-; un-; in-; de-; to not be; not; to reproach; to blame; wrong; incorrect
应付,yìngfu,to cope; to deal with
改正,gǎizhèng,correction; to amend; to correct; to put right
晒,shài,(coll.) to give the cold shoulder to; (fig.) to expose and share (one's experiences and thoughts) on the Web (loanword from "share"); (of the sun) to shine on; to bask in (the sunshine); to dry (clothes, grain etc) in the sun
闪电,shǎndiàn,lightning
建设,jiànshè,to build; to construct; to establish; to develop; to institute
滚,gǔn,Get lost!; to boil; to roll; to take a hike
在于,zàiyú,to be in; to consist in; to depend on; to lie in; to rest with
商业,shāngyè,business; commerce; trade
预报,yùbào,forecast
个别,gèbié,individually; one by one; just one or two; exceptional; rare
枪,qiāng,rifle; spear
枪,qiāng,classifier for rifle shots; firearm; gun; rifle; spear; thing with shape or function similar to a gun; to knock; to substitute for another person in a test
各自,gèzì,apiece; each; respective
办理,bànlǐ,to handle; to transact; to conduct
简历,jiǎnlì,biographical notes; curriculum vitae (CV); résumé
敏感,mǐngǎn,sensitive; susceptible
物质,wùzhì,material; materialistic; matter; substance
独特,dútè,unique; distinctive
录取,lùqǔ,to accept an applicant (prospective student, employee etc) who passes an entrance exam; to admit (a student); to hire (a job candidate)
粗糙,cūcāo,coarse; crude; gruff; rough
核心,héxīn,core; nucleus
武术,wǔshù,all kinds of martial art sports (some claiming spiritual development); also called kungfu 功夫; military skill or technique (in former times); self-defense; tradition of choreographed fights from opera and film (recent usage)
热心,rèxīn,enthusiastic; ardent; zealous
超级,chāojí,hyper-; super-; ultra-
要不,yàobù,either... (or...); how about...?; or else; otherwise
胸,xiōng,bosom; chest; heart; mind; thorax
必要,bìyào,essential; indispensable; necessary; required
明确,míngquè,clear-cut; definite; explicit; to clarify; to specify; to make definite
文件,wénjiàn,document; file
时期,shíqī,period; phase
凭,píng,no matter (how, what etc); on the basis of; proof; to lean against; to rely on
与其,yǔqí,rather than...; 與其|与其[yu3 qi2] A 不如[bu4 ru2] B (rather than A, better to B)
着凉,zháoliáng,to catch cold
兄弟,xiōngdì,I, me (humble term used by men in public speech); brotherly; brothers; fraternal; younger brother
无数,wúshù,countless; innumerable; numberless
讨价还价,tǎojiàhuánjià,to bargain; to haggle over price
固定,gùdìng,fixed; regular; set; to fasten; to fix; to set rigidly in place
傍晚,bàngwǎn,at dusk; at night fall; in the evening; towards evening; when night falls
热爱,rèài,to adore; to love ardently
证据,zhèngjù,evidence; proof; testimony
当心,dāngxīn,to look out; to take care
形成,xíngchéng,to form; to take shape
称,chēng,appellation; name; to name; to praise; to state; to weigh
称,chèng,steelyard
称,chèn,balanced; suitable; to fit
相处,xiāngchǔ,to associate; to be in contact (with sb); to get along (well, poorly); to interact
气氛,qìfēn,atmosphere; mood
宣布,xuānbù,to announce; to declare; to proclaim
隔壁,gébì,neighbor; next door
风险,fēngxiǎn,risk; hazard
代表,dàibiǎo,delegate; in the name of; on behalf of; representative; to represent; to stand for
香肠,xiāngcháng,sausage
蛇,shé,serpent; snake
征求,zhēngqiú,to petition; to request (opinions, feedback etc); to seek; to solicit
传统,chuántǒng,convention; conventional; tradition; traditional
威胁,wēixié,to threaten; to menace
农民,nóngmín,farmer; peasant
艰苦,jiānkǔ,arduous; difficult; hard
逗,dòu,(coll.) funny; amusing; (coll.) to joke; to stay; to sojourn; to tease (playfully); to entice
状态,zhuàngtài,condition; state; state of affairs
漏,lòu,to divulge; to leak; to leave out by mistake; waterclock or hourglass (old)
针对,zhēnduì,in response to; to be aimed at or against; to focus on; to target
淘气,táoqì,mischievous; naughty
银,yín,relating to money or currency; silver; silver-colored
幼儿园,yòuéryuán,kindergarten; nursery school
整体,zhěngtǐ,as a whole (situation, construction, team etc); entire body; global; holistic; integral; macrocosm; synthesis; whole; whole entity
海关,hǎiguān,customs (i.e. border crossing inspection)
射击,shèjī,to fire (a gun); to shoot
原则,yuánzé,doctrine; principle
规则,guīzé,regulation; rule; rules and regulations
采取,cǎiqǔ,to adopt or carry out (measures, policies, course of action); to take
自私,zìsī,selfish; selfishness
硬件,yìngjiàn,hardware
舍不得,shěbude,to begrudge; to hate to do sth; to hate to part with
组成,zǔchéng,to constitute; to form; to make up
幅,fú,classifier for textiles or pictures; roll; width
保险,bǎoxiǎn,be bound to; be sure; insurance; safe; secure; to insure
方式,fāngshì,way; manner; style; mode; pattern
砍,kǎn,to chop; to cut down; to throw sth at sb
纪律,jìlü,discipline
插,chā,pierce; stick in; to insert; to interfere; to interpose; to take part in
传说,chuánshuō,legend; folk tale; to repeat from mouth to mouth; they say that...
反复,fǎnfù,(of an illness) to return; over and over; repeatedly; to come and go; to upend; unstable
分析,fēnxī,analysis; to analyze
片,piān,disk; sheet
片,piàn,TV play; a slice; classifier for CDs, movies, DVDs etc; classifier for slices, tablets, tract of land, area of water; film; flake; incomplete; one-sided; partial; thin piece; to carve thin; to slice; used with numeral 一[yi1]: classifier for scenario, scene, feeling, atmosphere, sound etc
赶快,gǎnkuài,quickly; at once
不足,bùzú,cannot; deficiency; inadequate; insufficient; lacking; not enough; not worth; should not
